Streams,Title,Artists,URI,Artist URIs
670964915,Besos En Guerra,"['Morat', 'Juanes']",spotify:track:1mlGScrDQqHqmhdIqE8MmA,"['spotify:artist:5C4PDR4LnhZTbVnKWXuDKD', 'spotify:artist:0UWZUmn7sybxMCqrw9tGa7']"
670445385,Hymn for the Weekend,['Coldplay'],spotify:track:3RiPr603aXAoi4GHyXx0uy,['spotify:artist:4gzpq5DPGxSnKTe4SA8HAU']
670124623,Irreplaceable,['Beyoncé'],spotify:track:6RX5iL93VZ5fKmyvNXvF1r,['spotify:artist:6vWDO969PvNqNYHIOW5v0m']
670087143,Come Get Her,['Rae Sremmurd'],spotify:track:1Ser4X0TKttOvo8bgdytTP,['spotify:artist:7iZtZyCzp3LItcw1wtPI3D']
669826134,Comfortably Numb,['Pink Floyd'],spotify:track:5HNCy40Ni5BZJFw1TKzRsC,['spotify:artist:0k17h0D3J5VfsdmQ1iZtE9']
669032341,Clouded,['Brent Faiyaz'],spotify:track:2J6OF7CkpdQGSfm1wdclqn,['spotify:artist:3tlXnStJ1fFhdScmQeLpuG']
668962054,Die A Happy Man,['Thomas Rhett'],spotify:track:5kNe7PE09d6Kvw5pAsx23n,['spotify:artist:6x2LnllRG5uGarZMsD4iO8']
668760456,Womanizer,['Britney Spears'],spotify:track:4fixebDZAVToLbUCuEloa2,['spotify:artist:26dSoYclwsYLMAKD3tpOr4']
668674532,Sleigh Ride,['The Ronettes'],spotify:track:5ASM6Qjiav2xPe7gRkQMsQ,['spotify:artist:7CyeXFnOrfC1N6z4naIpgo']
668616121,Suge,['DaBaby'],spotify:track:2gwkD6igEhQbDQegRCcdoB,['spotify:artist:4r63FhuTkUYltbVAg5TQnk']
668563766,Pa' Olvidarme De Ella,"['Piso 21', 'Christian Nodal']",spotify:track:3lR4O0vtkhCAvVEUEWUL0S,"['spotify:artist:4bw2Am3p9ji3mYsXNXtQcd', 'spotify:artist:0XwVARXT135rw8lyw1EeWP']"
668547825,CHORRITO PA LAS ANIMAS,['Feid'],spotify:track:0CYTGMBYkwUxrj1MWDLrC5,['spotify:artist:2LRoIwlKmHjgvigdNGBHNo']
668529655,Sk8er Boi,['Avril Lavigne'],spotify:track:00Mb3DuaIH1kjrwOku9CGU,['spotify:artist:0p4nmQO2msCgU4IF37Wi3j']
668512710,Beer Never Broke My Heart,['Luke Combs'],spotify:track:7aEtlGHoiPAfRB084NiDmx,['spotify:artist:718COspgdWOnwOFpJHRZHS']
668484672,NO,['Meghan Trainor'],spotify:track:0l0CvurVUrr2w3Jj1hOVFc,['spotify:artist:6JL8zeS1NmiOftqZTRgdTz']
668398290,This City,['Sam Fischer'],spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,['spotify:artist:6L1XC7NrmgWRlwAeLJvVtA']
668194573,Be the One,['Dua Lipa'],spotify:track:7FCfMXYTIiQ9b4hDYs4Iol,['spotify:artist:6M2wZ9GZgrQXHCFfjv46we']
668126338,Rojo,['J Balvin'],spotify:track:380HmhwTE2NJgawn1NwkXi,['spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5']
668031026,Du hast,['Rammstein'],spotify:track:6XcoiOYiNbIxzpt8WRxq8Z,['spotify:artist:6wWVKhxIU2cEi0K81v7HvP']
667755168,Best Song Ever,['One Direction'],spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,['spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq']
667676800,Company,['Justin Bieber'],spotify:track:61uyGDPJ06MkxJtHgPmuyO,['spotify:artist:1uNFoZAHBGtllmzznpCI3s']
667258183,Dueles,['Jesse & Joy'],spotify:track:1iRvhKiXRElIH2Uf4gd95P,['spotify:artist:1mX1TWKpNxDSAH16LgDfiR']
667014066,"Dance, Dance",['Fall Out Boy'],spotify:track:0a7BloCiNzLDD9qSQHh5m7,['spotify:artist:4UXqAaa6dQYAk18Lv7PEgX']
666570947,Capsize,"['FRENSHIP', 'Emily Warren']",spotify:track:2XMTqoHHSH0lvuXrvIEdco,"['spotify:artist:7xEFii6utZmQ61kX59HmLH', 'spotify:artist:1oKdM70mJD8VvDOTKeS8t1']"
666370647,B.Y.O.B.,['System Of A Down'],spotify:track:0EYOdF5FCkgOJJla8DI2Md,['spotify:artist:5eAWCfyUhZtHHtBdNk56l1']
666366277,Hotel Room Service,['Pitbull'],spotify:track:0OPyDgTRuIdCJ9B4bYSths,['spotify:artist:0TnOYISbd1XYRBk9myaseg']
666198964,Whole Lotta Love,['Led Zeppelin'],spotify:track:0hCB0YR03f6AmQaHbwWDe8,['spotify:artist:36QJpDe2go2KgaRleHCDTp']
666075106,La Gozadera,"['Gente De Zona', 'Marc Anthony']",spotify:track:0OMRAvrtLWE2TvcXorRiB9,"['spotify:artist:2cy1zPcrFcXAJTP0APWewL', 'spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6']"
665688095,The Diary of Jane,['Breaking Benjamin'],spotify:track:0faXHILILebCGnJBPU6KJJ,['spotify:artist:5BtHciL0e0zOP7prIHn3pP']
665505257,Give It To Me,['Matt Sassari'],spotify:track:5ZduaRci3iNUiDfJbBfAaf,['spotify:artist:21dVknSLCsK37cWozWDZZS']
665397412,Babydoll,['Dominic Fike'],spotify:track:7yNf9YjeO5JXUE3JEBgnYc,['spotify:artist:6USv9qhCn6zfxlBQIYJ9qs']
664880037,10:35,"['Tiësto', 'Tate McRae']",spotify:track:36gcliMRX1vCpgnrZE3dFZ,"['spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z', 'spotify:artist:45dkTj5sMRSjrmBSBeiHym']"
664708726,Good as Hell,['Lizzo'],spotify:track:6KgBpzTuTRPebChN0VTyzV,['spotify:artist:56oDRnqbIiwx4mymNEv7dS']
664351174,i was all over her,['salvia palth'],spotify:track:6mSnSuOhgHHohqeBw76jRV,['spotify:artist:0pg0Zm8FsGAYy5kdHuBnSo']
664228140,Snap Out Of It,['Arctic Monkeys'],spotify:track:0NdTUS4UiNYCNn5FgVqKQY,['spotify:artist:7Ln80lUS6He07XvHI8qqHH']
664047937,breathin,['Ariana Grande'],spotify:track:4OafepJy2teCjYJbvFE60J,['spotify:artist:66CXWjxzNUsdJxJ2JdwvnR']
663966000,I Miss You,"['Clean Bandit', 'Julia Michaels']",spotify:track:0Ult84lvFuqNvbyXwyRQ58,"['spotify:artist:6MDME20pz9RveH9rEXvrOM', 'spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m']"
663703584,Can I Call You Tonight?,['Dayglow'],spotify:track:61OJxhoY3Ix50rYVKo8zRK,['spotify:artist:6eJa3zG1QZLRB3xgRuyxbm']
663394885,King Kunta,['Kendrick Lamar'],spotify:track:0N3W5peJUQtI4eyR6GJT5O,['spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg']
662968739,Instant Crush,"['Daft Punk', 'Julian Casablancas']",spotify:track:2cGxRwrMyEAp8dEbuZaVv6,"['spotify:artist:4tZwfgrHOc3mvqYlEYSvVi', 'spotify:artist:1rAv1GhTQ2rmG94p9lU3rB']"
662966086,Rescue Me,['OneRepublic'],spotify:track:37LNNQNbL1YLyutBG6aWRx,['spotify:artist:5Pwc4xIPtQLFEnJriah9YJ']
662931715,Don't Cry (Original),"[""Guns N' Roses""]",spotify:track:2N2yrmodOnVF10mKvItC9P,['spotify:artist:3qm84nBOXUEQ2vnTfUTTFC']
662674068,Always Forever,['Cults'],spotify:track:2enPRFda84VE2wtI8c86Uf,['spotify:artist:3Oim8XBPbznAa8Jj8QzNc8']
662460431,Little Things,['One Direction'],spotify:track:0TAmnCzOtqRfvA38DDLTjj,['spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq']
662250258,Son of a Preacher Man,['Dusty Springfield'],spotify:track:7odHgoLFi3GQ90E9PeraI3,['spotify:artist:5zaXYwewAXedKNCff45U5l']
662201368,Talking Body,['Tove Lo'],spotify:track:2tpfxAXiI52znho4WE3XFA,['spotify:artist:4NHQUGzhtTLFvgF5SZesLK']
662045757,Adiós Amor,['Christian Nodal'],spotify:track:63bmZnBN1CiJ9sA4qTEe8y,['spotify:artist:0XwVARXT135rw8lyw1EeWP']
661977617,Ride Wit Me,"['Nelly', 'City Spud']",spotify:track:3Gf5nttwcX9aaSQXRWidEZ,"['spotify:artist:2gBjLmx6zQnFGQJCAQpRgw', 'spotify:artist:3L2SIGZah4QZSvN4wC8rHl']"
661677115,As If It's Your Last,['BLACKPINK'],spotify:track:4ZxOuNHhpyOj4gv52MtQpT,['spotify:artist:41MozSoPIsD1dJM0CLPjZF']
661540319,I'll Be Missing You,"['Diddy', 'Faith Evans', '112']",spotify:track:3QHONiXGMGU3z68mQInncF,"['spotify:artist:59wfkuBoNyhDMQGCljbUbA', 'spotify:artist:5NDMothbpdpq2xHqSjrrWn', 'spotify:artist:7urq0VfqxEYEEiZUkebXT4']"
661345689,Fuentes de Ortiz,['Ed Maverick'],spotify:track:0akyEssGRVHstqCSWXusJL,['spotify:artist:3JSSjGYcIkgsrz7892CelT']
661093704,Superheroes,['The Script'],spotify:track:37sINbJZcFdHFAsVNsPq1i,['spotify:artist:3AQRLZ9PuTAozP28Skbq8V']
661058082,Bonita,"['J Balvin', 'Jowell & Randy']",spotify:track:0atfY1ew83Ql9nNnJiD2t5,"['spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5', 'spotify:artist:4IMAo2UQchVFyPH24PAjUs']"
661057832,Let It Snow! Let It Snow! Let It Snow!,"['Frank Sinatra', 'B. Swanson Quartet']",spotify:track:0SUKNXEqZnRw7g0NO139FM,"['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0', 'spotify:artist:0JXiS2FrAg3wQYJHcmZdrc']"
660978952,Gorgeous,['Taylor Swift'],spotify:track:1ZY1PqizIl78geGM4xWlEA,['spotify:artist:06HL4z0CvFAxyc27GXpf02']
660376097,Club Can't Handle Me,"['Flo Rida', 'David Guetta']",spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,"['spotify:artist:0jnsk9HBra6NMjO2oANoPY', 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai']"
660341887,Andas En Mi Cabeza,"['Chino & Nacho', 'Daddy Yankee']",spotify:track:23WI5V2eD4EyGKxSl7Pyeq,"['spotify:artist:5NS0854TqZQVoRmJKSWtFZ', 'spotify:artist:4VMYDCV2IEDYJArk749S6m']"
659919572,Get Into It (Yuh),['Doja Cat'],spotify:track:0W6I02J9xcqK8MtSeosEXb,['spotify:artist:5cj0lLjcoR7YOSnhnX0Po5']
659793040,Dancing With Your Ghost,['Sasha Alex Sloan'],spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,['spotify:artist:4xnihxcoXWK3UqryOSnbw5']
659695861,Can't Get You out of My Head,['Kylie Minogue'],spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,['spotify:artist:4RVnAU35WRWra6OZ3CbbMA']
659496948,Legends Never Die,"['League of Legends', 'Against The Current']",spotify:track:1FpVJ7HpZInE2GvhVE2TwT,"['spotify:artist:47mIJdHORyRerp4os813jD', 'spotify:artist:6yhD1KjhLxIETFF7vIRf8B']"
659476289,Hail to the King,['Avenged Sevenfold'],spotify:track:5anCkDvJ17aznvK5TED5uo,['spotify:artist:0nmQIMXWTXfhgOBdNzhGOs']
659076799,Slow It Down,['Benson Boone'],spotify:track:51eSHglvG1RJXtL3qI5trr,['spotify:artist:22wbnEMDvgVIAGdFeek6ET']
658840294,One (Remastered),['Metallica'],spotify:track:0LAcM6I7ijW4VVW0aytl1t,['spotify:artist:2ye2Wgw4gimLv2eAKyk1NB']
658647822,Flames,"['David Guetta', 'Sia']",spotify:track:33IOhptvC2Qoy2UhjiHXLV,"['spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai', 'spotify:artist:5WUlDfRSoLAfcVSX1WnrxN']"
658328950,Say My Name,"['David Guetta', 'Bebe Rexha', 'J Balvin']",spotify:track:4wqIXeDppYSMXaWsnTzpzT,"['spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai', 'spotify:artist:64M6ah0SkkRsnPGtGiRAbb', 'spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5']"
658064539,La Víctima,['Xavi'],spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,['spotify:artist:3Me35AWHCGqW4sZ7bWWJt1']
657815334,Meet Me At Our Spot,"['THE ANXIETY', 'WILLOW', 'Tyler Cole']",spotify:track:07MDkzWARZaLEdKxo6yArG,"['spotify:artist:64H8UqGLbJFHwKtGxiV8OP', 'spotify:artist:3rWZHrfrsPBxVy692yAIxF', 'spotify:artist:1xoxekeb8jUVHKJB7m6bfg']"
657489347,Gucci Gang,['Lil Pump'],spotify:track:43ZyHQITOjhciSUUNPVRHc,['spotify:artist:3wyVrVrFCkukjdVIdirGVY']
657466229,Man! I Feel Like A Woman!,['Shania Twain'],spotify:track:2mqaYmF0XmV8egZB6jQOtN,['spotify:artist:5e4Dhzv426EvQe3aDb64jL']
657292533,死ぬのがいいわ,['Fujii Kaze'],spotify:track:02bGJAj43EUajOvqWVfBvu,['spotify:artist:6bDWAcdtVR3WHz2xtiIPUi']
657265670,Let It Happen,['Tame Impala'],spotify:track:2X485T9Z5Ly0xyaghN73ed,['spotify:artist:5INjqkS1o8h1imAzPqGZBb']
657040763,Mamma Mia,['ABBA'],spotify:track:2TxCwUlqaOH3TIyJqGgR91,['spotify:artist:0LcJLqbBmaGUft1e9Mm8HV']
657023255,Takeaway,"['The Chainsmokers', 'ILLENIUM', 'Lennon Stella']",spotify:track:3g0mEQx3NTanacLseoP0Gw,"['spotify:artist:69GGBxA162lTqCwzJG5jLp', 'spotify:artist:45eNHdiiabvmbp4erw26rg', 'spotify:artist:1cZQSpDsxgKIX2yW5OR9Ot']"
656219812,The Search,['NF'],spotify:track:3oLe5ZILASG8vU5dxIMfLY,['spotify:artist:6fOMl44jA4Sp5b9PpYCkzz']
655806608,Girl With The Tattoo Enter.lewd,['Miguel'],spotify:track:1eUGmzzvahJjOSWgDHuRlv,['spotify:artist:360IAlyVv4PCEVjgyMZrxK']
655706248,Don't Cha,"['The Pussycat Dolls', 'Busta Rhymes']",spotify:track:1gZ7i4qxXkHZb1r6eioaAP,"['spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ', 'spotify:artist:1YfEcTuGvBQ8xSD1f53UnK']"
655686899,Self Esteem,['The Offspring'],spotify:track:1FkoVC85Ds3mFoK0fVqEqP,['spotify:artist:5LfGQac0EIXyAN8aUwmNAQ']
655247906,La Corriente,"['Bad Bunny', 'Tony Dize']",spotify:track:1797zYiX4cKosMH836X9Gt,"['spotify:artist:4q3ewBCX7sLwd24euuV69X', 'spotify:artist:3LKXWvXFWrkwUzJWxzwVpW']"
655103427,Pursuit Of Happiness,"['Kid Cudi', 'MGMT', 'Ratatat', 'Steve Aoki']",spotify:track:5PX4uS1LqlWEPL69phPVQQ,"['spotify:artist:0fA0VVWsXO9YnASrzqfmYu', 'spotify:artist:0SwO7SWeDHJijQ3XNS7xEE', 'spotify:artist:57dN52uHvrHOxijzpIgu3E', 'spotify:artist:77AiFEVeAVj2ORpC85QVJs']"
654685344,Come and See Me,"['PARTYNEXTDOOR', 'Drake']",spotify:track:6cEguiQecbXrFlsnMi2ysr,"['spotify:artist:2HPaUgqeutzr3jx5a9WyDV', 'spotify:artist:3TVXtAsR1Inumwj472S9r4']"
654649390,This Feeling,"['The Chainsmokers', 'Kelsea Ballerini']",spotify:track:4NBTZtAt1F13VvlSKe6KTl,"['spotify:artist:69GGBxA162lTqCwzJG5jLp', 'spotify:artist:3RqBeV12Tt7A8xH3zBDDUF']"
654497578,You Don't Know Me,"['Jax Jones', 'RAYE']",spotify:track:4DJORZgsbqnEJ4f4B9TBGV,"['spotify:artist:4Q6nIcaBED8qUel8bBx6Cr', 'spotify:artist:5KKpBU5eC2tJDzf0wmlRp2']"
654224044,Love Songs,['Kaash Paige'],spotify:track:6qL5UWxRSQYml9O99ozoLv,['spotify:artist:0f2YkMXwFNJNSX7MymevKE']
653842320,夜に駆ける,['YOASOBI'],spotify:track:6MCjmGYlw6mQVWRFVgBRvB,['spotify:artist:64tJ2EAv1R6UaZqc4iOCyj']
653662458,Alien Blues,['Vundabar'],spotify:track:11iIikXxC6NP0Ma8vMD27x,['spotify:artist:1W4itxt3vwhmrgLEBuVHJ6']
653399061,Marvins Room,['Drake'],spotify:track:047fCsbO4NdmwCBn8pcUXl,['spotify:artist:3TVXtAsR1Inumwj472S9r4']
653321980,Black Skinhead,['Kanye West'],spotify:track:722tgOgdIbNe3BEyLnejw4,['spotify:artist:5K4W6rqBFWDnAN6FQUkS6x']
653088685,Bad Blood,"['Taylor Swift', 'Kendrick Lamar']",spotify:track:6qAcApH8obo8eqatCKUHd9,"['spotify:artist:06HL4z0CvFAxyc27GXpf02', 'spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg']"
652886169,I Know What You Did Last Summer,"['Shawn Mendes', 'Camila Cabello']",spotify:track:2GyA33q5rti5IxkMQemRDH,"['spotify:artist:7n2wHs1TKAczGzO7Dd2rGr', 'spotify:artist:4nDoRrQiYLoBzwC5BhVJzF']"
652531033,Vente Pa' Ca,"['Ricky Martin', 'Maluma']",spotify:track:7DM4BPaS7uofFul3ywMe46,"['spotify:artist:7slfeZO9LsJbWgpkIoXBUJ', 'spotify:artist:1r4hJ1h58CWwUQe3MxPuau']"
652366794,the 1,['Taylor Swift'],spotify:track:0Jlcvv8IykzHaSmj49uNW8,['spotify:artist:06HL4z0CvFAxyc27GXpf02']
651712938,UN PESO,"['J Balvin', 'Bad Bunny', 'Marciano Cantero']",spotify:track:7hynhxDoDpgMIV12JuVtNa,"['spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5', 'spotify:artist:4q3ewBCX7sLwd24euuV69X', 'spotify:artist:5QzDzXfXC5lepOBeQXBiVO']"
651402792,21 Guns,['Green Day'],spotify:track:64yrDBpcdwEdNY9loyEGbX,['spotify:artist:7oPftvlwr6VrsViSDV7fJY']
651332912,Clarity,"['Zedd', 'Foxes']",spotify:track:60wwxj6Dd9NJlirf84wr2c,"['spotify:artist:2qxJFvFYMEDqd7ui6kSAcq', 'spotify:artist:7qRll6DYV06u2VuRPAVqug']"
651271350,Valerie,"['Mark Ronson', 'Amy Winehouse']",spotify:track:6kopmMZiyLmw7h66uXcXR7,"['spotify:artist:3hv9jJF3adDNsBSIQDqcjp', 'spotify:artist:6Q192DXotxtaysaqNPy5yR']"
651123297,Stay High,['Tove Lo'],spotify:track:14OxJlLdcHNpgsm4DRwDOB,['spotify:artist:4NHQUGzhtTLFvgF5SZesLK']
650484739,The Sound of Silence,['Simon & Garfunkel'],spotify:track:5y788ya4NvwhBznoDIcXwK,['spotify:artist:70cRZdQywnSFp9pnc2WTCE']
650312359,OTW,"['Khalid', '6LACK', 'Ty Dolla $ign']",spotify:track:6Hgh47WXVKtXN5zGOu0hjI,"['spotify:artist:6LuN9FCkKOj5PcnpouEgny', 'spotify:artist:4IVAbR2w4JJNJDDRFP3E83', 'spotify:artist:7c0XG5cIJTrrAgEC3ULPiq']"
650245243,La Incondicional,['Luis Miguel'],spotify:track:6F9yAYUaNbUhdlQyt5uZ3b,['spotify:artist:2nszmSgqreHSdJA3zWPyrW']
649427871,Break Your Heart,['Taio Cruz'],spotify:track:7ElF5zxOwYP4qVSWVvse3W,['spotify:artist:6MF9fzBmfXghAz953czmBC']
649283823,Confident,"['Justin Bieber', 'Chance the Rapper']",spotify:track:3JsydWaf2Ev4ehaLUjj3SY,"['spotify:artist:1uNFoZAHBGtllmzznpCI3s', 'spotify:artist:1anyVhU62p31KFi8MEzkbf']"
649027585,redrum,['21 Savage'],spotify:track:52eIcoLUM25zbQupAZYoFh,['spotify:artist:1URnnhqYAYcrqrcwql10ft']
648871258,Run,['OneRepublic'],spotify:track:6KL88T4Ma4ABXqzgUoEwkd,['spotify:artist:5Pwc4xIPtQLFEnJriah9YJ']
648856429,Learn to Fly,['Foo Fighters'],spotify:track:5OQsiBsky2k2kDKy2bX2eT,['spotify:artist:7jy3rLJdDQY21OgRLCZ9sD']
648813307,Dear Future Husband,['Meghan Trainor'],spotify:track:3cU2wBxuV6nFiuf6PJZNlC,['spotify:artist:6JL8zeS1NmiOftqZTRgdTz']
648150674,Sobrio,['Maluma'],spotify:track:4HzqWEdAbzcVFDv0pvxV4w,['spotify:artist:1r4hJ1h58CWwUQe3MxPuau']
648104634,El Gordo Trae El Mando,['Chino Pacas'],spotify:track:6SvAvDIzS5ZWBagkc7XOgp,['spotify:artist:2rmkQLzj0k4nZdQehOUByO']
647899651,Duvet,['bôa'],spotify:track:42qNWdLKCI41S4uzfamhFM,['spotify:artist:5jTtGLk1mGFMY5lQOvJYUj']
647649385,Monster (Shawn Mendes & Justin Bieber),"['Shawn Mendes', 'Justin Bieber']",spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,"['spotify:artist:7n2wHs1TKAczGzO7Dd2rGr', 'spotify:artist:1uNFoZAHBGtllmzznpCI3s']"
647640190,Drunk in Love,"['Beyoncé', 'JAY-Z']",spotify:track:6jG2YzhxptolDzLHTGLt7S,"['spotify:artist:6vWDO969PvNqNYHIOW5v0m', 'spotify:artist:3nFkdlSjzX9mRTtwJOzDYB']"
647258103,Un Coco,['Bad Bunny'],spotify:track:6VrQTLzzuyGIYjUDe4kAZk,['spotify:artist:4q3ewBCX7sLwd24euuV69X']
647152171,Your Song,['Rita Ora'],spotify:track:46xkXPGjR9Ig9BcaTUNus3,['spotify:artist:5CCwRZC6euC8Odo6y9X8jr']
647059304,Famous,['Kanye West'],spotify:track:19a3JfW8BQwqHWUMbcqSx8,['spotify:artist:5K4W6rqBFWDnAN6FQUkS6x']
646924801,Unchained Melody,['The Righteous Brothers'],spotify:track:2qhASBzpbFhPRtrnZ5lLnz,['spotify:artist:4b0WsB47XCa9F83BmwQ7WX']
646848842,Ignition,['R. Kelly'],spotify:track:5dNfHmqgr128gMY2tc5CeJ,['spotify:artist:2mxe0TnaNL039ysAj51xPQ']
646607979,Darkside,"['Alan Walker', 'Au/Ra', 'Tomine Harket']",spotify:track:6SRWhUJcD2YKahCwHavz3X,"['spotify:artist:7vk5e3vY1uw9plTHJAMwjN', 'spotify:artist:1eMmoIprPDWeFdB1FxU6ZV', 'spotify:artist:6064pL9Hu3Wx2bwJMeOx6o']"
646566170,Big Girls Don't Cry (Personal),['Fergie'],spotify:track:4AniPkv5vgdE1n6VKreiyI,['spotify:artist:3r17AfJCCUqC9Lf0OAc73G']
646512565,Something About You,"['Eyedress', 'Dent May']",spotify:track:6RiiSy9GzSwiyDEJDiMuKe,"['spotify:artist:3XxNRirzbjfLdDli06zMaB', 'spotify:artist:34me8hAxavRmcDIwhxa3b7']"
645898356,Please Me,"['Cardi B', 'Bruno Mars']",spotify:track:0PG9fbaaHFHfre2gUVo7AN,"['spotify:artist:4kYSro6naA4h99UJvo89HB', 'spotify:artist:0du5cEVh5yTK9QJze8zA0C']"
645881536,Gives You Hell,['The All-American Rejects'],spotify:track:6ihL9TjfRjadfEePzXXyVF,['spotify:artist:3vAaWhdBR38Q02ohXqaNHT']
645846900,Belly Dancer,"['Imanbek', 'BYOR']",spotify:track:7fZBQnc0zXwVybgCIrQQil,"['spotify:artist:5rGrDvrLOV2VV8SCFVGWlj', 'spotify:artist:0Upxnyh9nIUNSOmNE8WF4R']"
645609448,Do They Know It's Christmas?,['Band Aid'],spotify:track:4Yg2w0P29BBBMixyeNjDtj,['spotify:artist:35S20clEkkSNUo23ViaslZ']
645400571,Hey Jude,['The Beatles'],spotify:track:0aym2LBJBk9DAYuHHutrIl,['spotify:artist:3WrFJ7ztbogyGnTHbHJFl2']
645339172,Bad,"['David Guetta', 'Showtek', 'VASSY']",spotify:track:6PtXobrqImYfnpIxNsJApa,"['spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai', 'spotify:artist:3gk0OYeLFWYupGFRHqLSR7', 'spotify:artist:7HqEmV7FeCi16bQyHMpIrF']"
644647174,Thunder,"['Gabry Ponte', 'LUM!X', 'Prezioso']",spotify:track:2USlegnFJLrVLpoVfPimKB,"['spotify:artist:5ENS85nZShljwNgg4wFD7D', 'spotify:artist:0TKFPt9w0AAEnhB9bd0pLy', 'spotify:artist:3iMzbvXlgNUpoFccD60bvr']"
644566846,SABOR FRESA,['Fuerza Regida'],spotify:track:3kx21xR6IboC9HVdajgBoc,['spotify:artist:0ys2OFYzWYB5hRDLCsBqxt']
644330542,do re mi,['blackbear'],spotify:track:6Se3x9ANMLv0dCDsjGmEjh,['spotify:artist:2cFrymmkijnjDg9SS92EPM']
643535670,Let's Groove,"['Earth, Wind & Fire']",spotify:track:3koCCeSaVUyrRo3N2gHrd8,['spotify:artist:4QQgXkCYTt3BlENzhyNETg']
642893229,All My Friends,"['Snakehips', 'Tinashe', 'Chance the Rapper']",spotify:track:6TaqooOXAEcijL6G1AWS2K,"['spotify:artist:2FwJwEswyIUAljqgjNSHgP', 'spotify:artist:0NIIxcxNHmOoyBx03SfTCD', 'spotify:artist:1anyVhU62p31KFi8MEzkbf']"
642461642,"Dear Maria, Count Me In",['All Time Low'],spotify:track:0JJP0IS4w0fJx01EcrfkDe,['spotify:artist:46gyXjRIvN1NL1eCB8GBxo']
642263978,Baba O'Riley,['The Who'],spotify:track:3qiyyUfYe7CRYLucrPmulD,['spotify:artist:67ea9eGLXYMsO2eYQRui3w']
642061685,Somewhere I Belong,['Linkin Park'],spotify:track:3agtg0x11wPvLIWkYR39nZ,['spotify:artist:6XyY86QOPPrYVGvF9ch6wz']
641772026,One,['U2'],spotify:track:3G69vJMWsX6ZohTykad2AU,['spotify:artist:51Blml2LZPmy7TTiAg47vQ']
641528898,Cry Me a River,['Justin Timberlake'],spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,['spotify:artist:31TPClRtHm23RisEBtV3X7']
641422255,Japanese Denim,['Daniel Caesar'],spotify:track:1boXOL0ua7N2iCOUVI1p9F,['spotify:artist:20wkVLutqVOYrc0kxFs7rA']
641349162,Just Can’t Get Enough,['Black Eyed Peas'],spotify:track:3JA9Jsuxr4xgHXEawAdCp4,['spotify:artist:1yxSLGMDHlW21z4YXirZDS']
641267311,Wicked Games,['The Weeknd'],spotify:track:00aqkszH1FdUiJJWvX6iEl,['spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ']
641074308,Close To Me,"['Ellie Goulding', 'Diplo', 'Swae Lee']",spotify:track:2GjMaJ7DacMIkgoe8oMXGg,"['spotify:artist:0X2BH1fck6amBIoJhDVmmJ', 'spotify:artist:5fMUXHkw8R8eOP2RNVYEZX', 'spotify:artist:1zNqQNIdeOUZHb8zbZRFMX']"
640897974,Tu Falta De Querer,['Mon Laferte'],spotify:track:4skuEIloXWuxxgekKupkEH,['spotify:artist:4boI7bJtmB1L3b1cuL75Zr']
640637950,Light Switch,['Charlie Puth'],spotify:track:1jEBSDN5vYViJQr78W7jr2,['spotify:artist:6VuMaDnrHyPL1p4EHjYLi7']
640262868,Rock with You,['Michael Jackson'],spotify:track:7oOOI85fVQvVnK5ynNMdW7,['spotify:artist:3fMbdgg4jU18AjLCKBhRSm']
640035052,Escape (The Pina Colada Song),['Rupert Holmes'],spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,['spotify:artist:0TqIPD4IS1w4e30R38B3vj']
639868887,Hype Boy,['NewJeans'],spotify:track:0a4MMyCrzT0En247IhqZbD,['spotify:artist:6HvZYsbFfjnjFrWF950C9d']
639498156,Jamming,['Bob Marley & The Wailers'],spotify:track:3GIChxHmuLmBm5PTNZGDtj,['spotify:artist:2QsynagSdAqZj3U9HgDzjD']
639346202,Domino,['Jessie J'],spotify:track:6MAdEUilV2p9RQUqE5bMAK,['spotify:artist:2gsggkzM5R49q6jpPvazou']
